y,u,v
158.71051025390625,112.08128356933594,160.81373596191406
158.6090087890625,112.08281707763672,160.7983856201172
158.49041748046875,112.04943084716797,160.78001403808594
158.63934326171875,112.05289459228516,160.81422424316406
158.5883331298828,112.0862045288086,160.79580688476562
158.40284729003906,112.04464721679688,160.7411651611328
158.47032165527344,112.10736083984375,160.81961059570312
158.56436157226562,112.07635498046875,160.7858123779297
158.46286010742188,112.01738739013672,160.780517578125
158.54244995117188,112.04096984863281,160.79725646972656
158.6233673095703,112.04694366455078,160.84898376464844
158.5344696044922,111.9909439086914,160.75906372070312
158.62576293945312,112.08343505859375,160.81407165527344
158.65960693359375,112.04576110839844,160.8243408203125
158.58973693847656,112.02984619140625,160.7864227294922
158.66883850097656,112.05374908447266,160.8365478515625
158.73391723632812,112.05305480957031,160.79747009277344
158.68836975097656,112.01700592041016,160.73631286621094
158.8314666748047,112.07284545898438,160.77413940429688
158.8280792236328,112.0561752319336,160.79043579101562
158.6477813720703,112.03650665283203,160.75653076171875
158.80255126953125,112.03739166259766,160.7750244140625
158.81590270996094,112.05008697509766,160.79541015625
158.53123474121094,112.011962890625,160.7039337158203
158.62428283691406,111.99693298339844,160.6515655517578
158.5980987548828,111.94255065917969,160.59828186035156
158.81338500976562,111.9731674194336,160.628173828125
158.7955322265625,112.02235412597656,160.654541015625
158.75851440429688,111.95848083496094,160.60084533691406
158.9398193359375,111.99777221679688,160.6797637939453
158.9485626220703,112.01871490478516,160.65098571777344
158.6466827392578,111.92266082763672,160.5692596435547
158.91676330566406,111.91329193115234,160.61700439453125
158.8559112548828,111.90898895263672,160.61434936523438
158.77212524414062,112.08206939697266,160.7481231689453
158.73086547851562,111.92481994628906,160.61981201171875
158.78123474121094,111.99024200439453,160.64376831054688
158.66773986816406,112.01334381103516,160.66455078125
159.03916931152344,112.12230682373047,160.83316040039062
158.82733154296875,112.0560073852539,160.75242614746094
158.70201110839844,111.99785614013672,160.68234252929688
158.9618377685547,112.06079864501953,160.7710418701172
159.03684997558594,112.05300903320312,160.76832580566406
158.636962890625,111.94302368164062,160.6714324951172
158.9405517578125,112.00047302246094,160.7287139892578
158.90554809570312,111.99618530273438,160.72320556640625
158.74740600585938,111.93363952636719,160.659423828125
158.90277099609375,111.99044036865234,160.71652221679688
158.92333984375,112.02233123779297,160.73573303222656
158.72503662109375,111.93270874023438,160.65606689453125
158.92076110839844,111.99979400634766,160.70492553710938
158.83029174804688,111.99523162841797,160.72006225585938
158.83197021484375,111.89030456542969,160.62966918945312
158.8995361328125,111.96659851074219,160.70040893554688
158.94891357421875,111.94410705566406,160.67593383789062
158.65419006347656,111.86185455322266,160.5693359375
158.90509033203125,111.95283508300781,160.6401824951172
158.80838012695312,111.92935943603516,160.5849609375
158.8965301513672,111.96504211425781,160.6058349609375
158.98204040527344,111.90126037597656,160.5873260498047
158.9766082763672,111.9404525756836,160.61184692382812
158.9121856689453,111.94086456298828,160.5908203125
159.12855529785156,111.96096801757812,160.60794067382812
159.12855529785156,111.90258026123047,160.5626983642578
158.9428253173828,111.94403076171875,160.55967712402344
159.20518493652344,112.00779724121094,160.6116180419922
159.1935272216797,112.00138092041016,160.63600158691406
158.99456787109375,111.9162826538086,160.524658203125
159.2248077392578,112.01164245605469,160.6435546875
159.16990661621094,111.99932098388672,160.61204528808594
158.97068786621094,111.94422149658203,160.59579467773438
158.98240661621094,111.94657897949219,160.5850372314453
159.01809692382812,111.9688720703125,160.627197265625
158.8833465576172,111.92501068115234,160.57028198242188
158.9766082763672,112.02545928955078,160.64889526367188
158.94668579101562,112.00013732910156,160.62881469726562
158.76312255859375,111.97262573242188,160.55787658691406
159.0063018798828,112.02791595458984,160.620849609375
159.06898498535156,112.04267883300781,160.6308135986328
158.82476806640625,111.94429779052734,160.5553741455078
158.98878479003906,112.03102111816406,160.61952209472656
158.9334716796875,112.03056335449219,160.6310577392578
158.89602661132812,111.97270965576172,160.57579040527344
158.8246307373047,111.97982788085938,160.57861328125
158.7550048828125,111.96530151367188,160.5365753173828
158.9139862060547,111.99602508544922,160.6082305908203
158.9204559326172,112.00633239746094,160.6017303466797
158.8078155517578,111.9437484741211,160.55690002441406
158.9392852783203,111.94348907470703,160.56234741210938
158.894775390625,111.94568634033203,160.556884765625
158.89801025390625,112.0326156616211,160.59030151367188
159.06704711914062,112.07461547851562,160.6156463623047
159.16661071777344,112.08544158935547,160.6439208984375
158.94952392578125,111.97994995117188,160.54347229003906
159.1852264404297,112.03282165527344,160.6031951904297
159.0981903076172,112.02657318115234,160.5926971435547
158.9982147216797,111.97618865966797,160.5567626953125
159.18458557128906,112.0347900390625,160.5935516357422
159.17601013183594,112.02291870117188,160.60545349121094
158.9203338623047,111.93363952636719,160.48907470703125
159.05917358398438,112.03858947753906,160.57736206054688
159.08859252929688,112.02336883544922,160.5838623046875
158.94947814941406,111.9503402709961,160.50462341308594
159.02294921875,111.98719024658203,160.60447692871094
158.97586059570312,111.99820709228516,160.60865783691406
158.78746032714844,111.97789764404297,160.54989624023438
159.00172424316406,112.02898406982422,160.62356567382812
158.89889526367188,111.98664855957031,160.59507751464844
158.75645446777344,111.96775817871094,160.5463104248047
159.0332794189453,112.03849792480469,160.64102172851562
158.9173583984375,112.03690338134766,160.64801025390625
158.78921508789062,111.96145629882812,160.5646209716797
158.93914794921875,112.03079986572266,160.62454223632812
158.87142944335938,112.02297973632812,160.64382934570312
158.8029327392578,112.03770446777344,160.64260864257812
158.8396759033203,112.04386138916016,160.63536071777344
158.826171875,112.04473114013672,160.62689208984375
158.6806182861328,112.06848907470703,160.62557983398438
158.95790100097656,112.1275634765625,160.72918701171875
158.8833770751953,112.11585998535156,160.7071533203125
158.7213592529297,112.05654907226562,160.6302032470703
158.9174346923828,112.09764099121094,160.7134246826172
158.89378356933594,112.0941390991211,160.72445678710938
158.7485809326172,112.01990509033203,160.6529083251953
158.9918670654297,112.08334350585938,160.7301025390625
158.9850616455078,112.0591812133789,160.74900817871094
158.73248291015625,112.02406311035156,160.65911865234375
158.8390350341797,112.07644653320312,160.70184326171875
158.76829528808594,112.0286865234375,160.6537628173828
158.67185974121094,112.016845703125,160.62660217285156
158.79962158203125,112.07036590576172,160.63662719726562
158.85787963867188,112.04730987548828,160.62631225585938
158.7244110107422,112.02719116210938,160.60923767089844
158.84678649902344,112.09453582763672,160.6752166748047
158.75741577148438,112.11921691894531,160.677001953125
158.76791381835938,112.01156616210938,160.55763244628906
158.91940307617188,112.09864807128906,160.6189727783203
158.8303680419922,112.05237579345703,160.61517333984375
158.7803192138672,112.01937866210938,160.55601501464844
158.9073028564453,112.05337524414062,160.5941619873047
158.72911071777344,112.04365539550781,160.59249877929688
158.7627410888672,112.02689361572266,160.556884765625
158.7796173095703,112.06649780273438,160.59698486328125
158.52223205566406,112.02593994140625,160.5319366455078
158.65408325195312,112.09840393066406,160.62925720214844
158.66854858398438,112.08833312988281,160.6185760498047
158.5730438232422,112.04849243164062,160.56039428710938
158.58798217773438,112.03438568115234,160.56776428222656
158.6433563232422,112.0678482055664,160.5687255859375
158.5555419921875,112.15091705322266,160.5800323486328
158.73565673828125,112.17802429199219,160.6280059814453
158.74110412597656,112.21688842773438,160.62518310546875
158.54315185546875,112.11396789550781,160.57595825195312
158.65341186523438,112.16397094726562,160.6052703857422
158.63575744628906,112.16712188720703,160.62197875976562
158.46539306640625,112.10411834716797,160.57960510253906
158.64739990234375,112.1559829711914,160.65086364746094
158.67469787597656,112.14910888671875,160.65333557128906
158.53909301757812,112.08561706542969,160.61256408691406
158.6442108154297,112.16971588134766,160.6799774169922
158.62940979003906,112.1677474975586,160.6638946533203
158.45144653320312,112.14404296875,160.6356201171875
158.695556640625,112.21180725097656,160.712158203125
158.75965881347656,112.18415832519531,160.69033813476562
158.6776580810547,112.12223815917969,160.6555938720703
158.88128662109375,112.15829467773438,160.70591735839844
158.83660888671875,112.14984893798828,160.71400451660156
158.6455841064453,112.13985443115234,160.69480895996094
158.93115234375,112.1556167602539,160.69923400878906
158.85751342773438,112.12213134765625,160.68032836914062
158.71018981933594,112.14263153076172,160.7073211669922
158.91925048828125,112.19912719726562,160.74575805664062
158.9300537109375,112.18981170654297,160.73117065429688
158.7895965576172,112.1221923828125,160.65155029296875
158.9748992919922,112.19632720947266,160.71585083007812
158.93663024902344,112.15846252441406,160.7189483642578
158.85659790039062,112.08838653564453,160.60891723632812
158.9008026123047,112.16217041015625,160.66920471191406
159.0163116455078,112.1637191772461,160.68951416015625
158.70884704589844,112.0851821899414,160.60952758789062
158.9964599609375,112.16348266601562,160.6802520751953
158.96871948242188,112.16504669189453,160.677001953125
158.81410217285156,112.12698364257812,160.5992431640625
158.8578643798828,112.09794616699219,160.64569091796875
158.88099670410156,112.17430114746094,160.6742401123047
158.7377166748047,112.17295837402344,160.6942596435547
158.8961181640625,112.17232513427734,160.67971801757812
158.8316650390625,112.14791107177734,160.6931915283203
158.65391540527344,112.13865661621094,160.71087646484375
158.80584716796875,112.14851379394531,160.69839477539062
158.89031982421875,112.15614318847656,160.72232055664062
158.74740600585938,112.12309265136719,160.7064666748047
158.97140502929688,112.18113708496094,160.75845336914062
158.7964324951172,112.15628051757812,160.7515869140625
158.7250213623047,112.16988372802734,160.76513671875
158.92684936523438,112.20293426513672,160.796630859375
158.81529235839844,112.19551086425781,160.8201904296875
158.69691467285156,112.11815643310547,160.747314453125
158.89414978027344,112.16857147216797,160.86241149902344
158.80264282226562,112.16454315185547,160.8096466064453
158.6475830078125,112.15021514892578,160.78028869628906
158.6293487548828,112.13613891601562,160.74176025390625
158.5694122314453,112.12713623046875,160.77561950683594
158.76385498046875,112.16077423095703,160.83644104003906
158.66043090820312,112.15792083740234,160.8103485107422
158.4850311279297,112.0999526977539,160.7620849609375
158.6319580078125,112.1107406616211,160.7812042236328
158.58900451660156,112.08287048339844,160.77308654785156
158.62425231933594,112.18400573730469,160.82901000976562
158.8191375732422,112.21875762939453,160.88613891601562
158.80287170410156,112.20492553710938,160.88473510742188
158.5389862060547,112.0859603881836,160.79859924316406
158.71788024902344,112.13720703125,160.82989501953125
158.7155303955078,112.13691711425781,160.81858825683594
158.59210205078125,112.07291412353516,160.7797088623047
158.7940673828125,112.12785339355469,160.8451690673828
158.79676818847656,112.11607360839844,160.85040283203125
158.6111602783203,112.03356170654297,160.7631072998047
158.80618286132812,112.09819793701172,160.8081817626953
158.6343994140625,112.071044921875,160.76803588867188
158.55381774902344,112.00360107421875,160.69924926757812
158.71139526367188,112.0522232055664,160.74368286132812
158.85568237304688,112.05607604980469,160.7488250732422
158.63685607910156,111.98081970214844,160.64666748046875
158.76138305664062,112.08560943603516,160.76290893554688
158.7476806640625,112.09922790527344,160.78038024902344
158.6325225830078,112.05024719238281,160.73712158203125
158.82688903808594,112.0998764038086,160.77232360839844
158.72357177734375,112.0997085571289,160.78492736816406
158.52333068847656,112.11886596679688,160.80975341796875
158.7431640625,112.10504150390625,160.78970336914062
158.70123291015625,112.09850311279297,160.765380859375
158.4667205810547,112.115478515625,160.82177734375
158.77296447753906,112.17144012451172,160.86476135253906
158.60389709472656,112.16032409667969,160.8563232421875
158.473876953125,112.06920623779297,160.7469482421875
158.6995086669922,112.14389038085938,160.8201141357422
158.59982299804688,112.12837219238281,160.7947540283203
158.46099853515625,112.08820343017578,160.74786376953125
158.54481506347656,112.11959075927734,160.79110717773438
158.52197265625,112.11428833007812,160.77536010742188
158.44473266601562,112.05230712890625,160.72926330566406
158.55064392089844,112.11997985839844,160.80079650878906
158.40310668945312,112.13871002197266,160.80738830566406
158.1485137939453,112.11740112304688,160.7860107421875
158.3026885986328,112.14215850830078,160.8355712890625
158.356689453125,112.1507339477539,160.84861755371094
158.17547607421875,112.04796600341797,160.76632690429688
158.58412170410156,112.11270141601562,160.8385467529297
158.42507934570312,112.0958480834961,160.83811950683594
158.2559814453125,112.02980041503906,160.74339294433594
158.44264221191406,112.04582977294922,160.79249572753906
158.5283203125,112.06214904785156,160.78306579589844
158.280517578125,112.01830291748047,160.73098754882812
158.518798828125,112.07606506347656,160.81080627441406
158.62738037109375,112.08134460449219,160.7548828125
158.5749053955078,112.02169036865234,160.71148681640625
158.8473358154297,112.07473754882812,160.73641967773438
158.8290252685547,112.10922241210938,160.7480010986328
158.6024627685547,112.00499725341797,160.62905883789062
158.54119873046875,112.00484466552734,160.6573486328125
158.5774383544922,111.98353576660156,160.64114379882812
158.80662536621094,112.08335876464844,160.7274169921875
158.7007598876953,112.04773712158203,160.68353271484375
158.65927124023438,112.0075454711914,160.66810607910156
158.74510192871094,112.05215454101562,160.68295288085938
158.74806213378906,112.06626892089844,160.69503784179688
158.62196350097656,112.01216125488281,160.65443420410156
158.7806854248047,112.08329772949219,160.70167541503906
158.73358154296875,112.08917999267578,160.69451904296875
158.5203857421875,112.03351593017578,160.65438842773438
158.6554718017578,112.10639190673828,160.6968994140625
158.64306640625,112.09812927246094,160.715576171875
158.44381713867188,112.04219055175781,160.6432647705078
158.59193420410156,112.13108825683594,160.70277404785156
158.6885528564453,112.11336517333984,160.71844482421875
158.40589904785156,112.0693588256836,160.66107177734375
158.53338623046875,112.13246154785156,160.7087860107422
158.5112762451172,112.14674377441406,160.7147979736328
158.34542846679688,112.09033203125,160.6631622314453
158.59017944335938,112.16214752197266,160.7322540283203
158.54920959472656,112.1434326171875,160.7316436767578
158.47845458984375,112.1180648803711,160.69012451171875
158.625244140625,112.14057159423828,160.73098754882812
158.6705780029297,112.12603759765625,160.69076538085938
158.48463439941406,112.07010650634766,160.66163635253906
158.64230346679688,112.11730194091797,160.72471618652344
158.6684112548828,112.13818359375,160.69522094726562
158.63812255859375,112.07617950439453,160.6365966796875
158.87586975097656,112.11276245117188,160.6980438232422
158.7445831298828,112.07917785644531,160.70584106445312
158.5877227783203,112.08946990966797,160.67298889160156
158.76536560058594,112.09539794921875,160.7010955810547
158.65652465820312,112.09317779541016,160.67645263671875
158.63796997070312,112.08220672607422,160.6962127685547
158.78045654296875,112.02745056152344,160.6712646484375
158.7703094482422,112.02348327636719,160.6767578125
158.62791442871094,112.04890441894531,160.63209533691406
158.81419372558594,112.12101745605469,160.6919403076172
158.76405334472656,112.09589385986328,160.67153930664062
158.6826934814453,112.04000854492188,160.58889770507812
158.84197998046875,112.10262298583984,160.65289306640625
158.808349609375,112.10891723632812,160.6352081298828
158.64950561523438,112.02998352050781,160.5826416015625
158.83270263671875,112.15060424804688,160.6807861328125
158.7001953125,112.12303161621094,160.65213012695312
158.56134033203125,112.05951690673828,160.62278747558594
158.67431640625,112.13965606689453,160.68679809570312
158.48292541503906,112.13154602050781,160.6697540283203
158.45614624023438,112.0751724243164,160.62762451171875
158.55517578125,112.1546630859375,160.73934936523438
158.48110961914062,112.16258239746094,160.69741821289062
158.36888122558594,112.12474060058594,160.6416778564453
158.59371948242188,112.15065002441406,160.70716857910156
158.5072479248047,112.17528533935547,160.6959228515625
158.31187438964844,112.10203552246094,160.6470489501953
158.6229248046875,112.16898345947266,160.70809936523438
158.55084228515625,112.14749145507812,160.69850158691406
158.40188598632812,112.11253356933594,160.6640625
158.34091186523438,112.11121368408203,160.67564392089844
158.25775146484375,112.07494354248047,160.63311767578125
158.41552734375,112.10118865966797,160.65589904785156
158.488037109375,112.11141204833984,160.70504760742188
158.3395233154297,112.04173278808594,160.61622619628906
158.68614196777344,112.01129150390625,160.58108520507812
158.55221557617188,112.00164031982422,160.55068969726562
158.49960327148438,112.18438720703125,160.6954803466797
158.70358276367188,112.17386627197266,160.72340393066406
158.68252563476562,112.17908477783203,160.72183227539062
158.5251007080078,112.04524993896484,160.63331604003906
158.6910858154297,112.11761474609375,160.6581573486328
158.80433654785156,112.11444854736328,160.6749267578125
158.6003875732422,112.03792572021484,160.6151885986328
158.8633575439453,112.1209487915039,160.65301513671875
158.82521057128906,112.10763549804688,160.6615447998047
158.61891174316406,111.98873138427734,160.56167602539062
158.6829376220703,112.05603790283203,160.64144897460938
158.69886779785156,112.06810760498047,160.62777709960938
158.4852294921875,111.98274230957031,160.533203125
158.61842346191406,112.0405502319336,160.61737060546875
158.67303466796875,112.05403900146484,160.62303161621094
158.51904296875,111.97334289550781,160.5780792236328
158.64874267578125,112.08999633789062,160.66783142089844
158.58177185058594,112.06578063964844,160.66018676757812
158.31332397460938,112.03871154785156,160.63365173339844
158.336669921875,112.11707305908203,160.70947265625
158.40438842773438,112.11412811279297,160.7347412109375
158.32371520996094,112.01292419433594,160.5970916748047
158.47923278808594,112.07357788085938,160.643310546875
158.4859619140625,112.0485610961914,160.66864013671875
158.2877655029297,112.07559967041016,160.64146423339844
158.6752471923828,112.04251861572266,160.6398162841797
158.56068420410156,112.0815200805664,160.64907836914062
158.5467071533203,112.0599365234375,160.621826171875
158.76707458496094,112.08271026611328,160.66156005859375
158.78543090820312,112.07660675048828,160.61598205566406
158.69969177246094,112.05839538574219,160.66424560546875
158.73770141601562,112.1108169555664,160.732177734375
158.79537963867188,112.11429595947266,160.70736694335938
158.54652404785156,112.01553344726562,160.61256408691406
158.77761840820312,112.10484313964844,160.70513916015625
158.79562377929688,112.10932159423828,160.68556213378906
158.5948028564453,112.03948974609375,160.6350555419922
158.74618530273438,112.0552978515625,160.66226196289062
158.64202880859375,112.03338623046875,160.64678955078125
158.5894317626953,111.97660064697266,160.6132354736328
158.859130859375,112.04495239257812,160.6618194580078
158.84182739257812,112.02980041503906,160.64852905273438
158.76258850097656,111.9915771484375,160.58226013183594
158.9192657470703,112.03936004638672,160.62246704101562
158.91220092773438,112.05208587646484,160.63343811035156
158.6853790283203,111.97036743164062,160.53260803222656
158.93576049804688,112.04296875,160.594970703125
158.94900512695312,112.0090560913086,160.57017517089844
158.79074096679688,111.98739624023438,160.50527954101562
158.99447631835938,112.00243377685547,160.54464721679688
